,circuito,localidad,local,accesibilidad,tipo,depto,serie,desde,hasta,ap,avp,ca,pc,pca,peri,fa,is,pi,pn,pcn,core
434,23,SAN JOSÉ DE MAYO,"CLUB CENTENARIO,-ITUZAINGÓ 370",SÍ,URBANO,,OAB,7881.0,8344.0,0.0,0.0,0.003367003367003367,0.18181818181818182,0.003367003367003367,0.0,0.4882154882154882,0.020202020202020204,0.02356902356902357,0.2760942760942761,0.003367003367003367,0.48821548821548827
435,23,TRINIDAD,CLUB DE NIÑOS LOS GORRIONES-BALTASAR BRUM 915 ESQ. LEANDRO GÓMEZ,SÍ,URBANO,,PAA,25012.0,25424.0,0.0,0.0,0.03426791277258567,0.2087227414330218,0.0,0.0,0.3146417445482866,0.021806853582554516,0.009345794392523364,0.40809968847352024,0.003115264797507788,0.660436137071651
436,23,FLORIDA,LICEO N°2-JOAQUÍN SUÁREZ 3437 ESQ. INDEPENDENCIA,SÍ,URBANO,,QAA,45048.0,46113.0,0.0,0.0,0.0391566265060241,0.1536144578313253,0.0030120481927710845,0.006024096385542169,0.4397590361445783,0.012048192771084338,0.015060240963855422,0.32831325301204817,0.0030120481927710845,0.5391566265060241
437,23,DURAZNO,ESCUELA N° 7 -LEANDRO GOMEZ 195,SÍ,URBANO,,RAA,19107.0,19500.0,0.003289473684210526,0.0,0.03289473684210526,0.14473684210526316,0.006578947368421052,0.0,0.5328947368421053,0.02631578947368421,0.0,0.25,0.003289473684210526,0.4342105263157895
438,23,MINAS,LICEO N° 2-DR. RIVERO Y GUERNICA S/N,SÍ,URBANO,,SAA,42840.0,43553.0,0.0,0.005763688760806916,0.02881844380403458,0.25360230547550433,0.011527377521613832,0.002881844380403458,0.3515850144092219,0.023054755043227664,0.01440922190201729,0.30547550432276654,0.002881844380403458,0.6138328530259365
439,23,TACUAREMBÓ,CLUB TACUAREMBÓ-18 DE JULIO 288 ESQ. WHASINGTON BELTRAN,SÍ,URBANO,,TAA,54405.0,55168.0,0.0028169014084507044,0.0,0.04507042253521127,0.24507042253521127,0.008450704225352112,0.005633802816901409,0.36901408450704226,0.030985915492957747,0.014084507042253521,0.27605633802816903,0.0028169014084507044,0.5887323943661972
440,24,,CAJA BANCARIA-SARANDÍ 325 ESQ. COLÓN,SÍ,,Montevideo,ACA,9387.0,10017.0,0.012944983818770227,0.0,0.016181229773462782,0.12944983818770225,0.003236245954692557,0.006472491909385114,0.6343042071197411,0.025889967637540454,0.016181229773462782,0.1553398058252427,0.0,0.3203883495145631
441,24,CANELONES,ESCUELA N° 110-BATLLE Y ORDOÑEZ S/N ESQ VÁZQUEZ VARELA,SÍ,URBANO,Canelones,CAA,36231.0,36813.0,0.0058997050147492625,0.0,0.008849557522123894,0.1504424778761062,0.0058997050147492625,0.0058997050147492625,0.5221238938053098,0.035398230088495575,0.008849557522123894,0.25663716814159293,0.0,0.4306784660766962
442,24,MALDONADO,ESCUELA DE ENFERMERÍA -RINCÓN 771 ESQ. 25 DE MAYO,SÍ,URBANO,,DAA,38214.0,38916.0,0.0028735632183908046,0.0,0.008620689655172414,0.1867816091954023,0.005747126436781609,0.011494252873563218,0.28448275862068967,0.05172413793103448,0.011494252873563218,0.4339080459770115,0.0028735632183908046,0.646551724137931
443,24,ROCHA,ESCUELA VARELA-RINCÓN 140,NO,URBANO,,EAA,49492.0,50134.0,0.011904761904761904,0.0,0.03869047619047619,0.20833333333333334,0.005952380952380952,0.002976190476190476,0.39285714285714285,0.047619047619047616,0.026785714285714284,0.2648809523809524,0.0,0.5446428571428572
444,24,TREINTA Y TRES,ESCUELA N° 1 - MANUEL FREIRE 1344 ESQ. BASILIO ARAUJO,SÍ,URBANO,,FAA,49415.0,50160.0,0.0029498525073746312,0.0029498525073746312,0.0058997050147492625,0.15339233038348082,0.0,0.0,0.40117994100294985,0.04129793510324484,0.017699115044247787,0.3687315634218289,0.0058997050147492625,0.5457227138643068
445,24,MELO,"OFICINAS DE VIALIDAD-COLÓN 401 ESO, NANO PÉREZ",SÍ,URBANO,Cerro Largo,GAC,10592.0,11023.0,0.0030303030303030303,0.0,0.006060606060606061,0.19393939393939394,0.00909090909090909,0.0,0.25757575757575757,0.03333333333333333,0.02727272727272727,0.4666666666666667,0.0030303030303030303,0.7030303030303031
446,24,RIVERA,LICEO N°1-NIETO CLAVERA S/N ESQ. ARTIGAS,SÍ,URBANO,,HAB,26632.0,28204.0,0.0,0.0,0.0707395498392283,0.36977491961414793,0.006430868167202572,0.0,0.18971061093247588,0.00964630225080386,0.012861736334405145,0.3408360128617363,0.0,0.8006430868167203
447,24,ARTIGAS,ESCUELA 37-LECUEDER 740,SÍ,URBANO,Artigas,IAC,46808.0,48277.0,0.0,0.0,0.10704225352112676,0.1323943661971831,0.0028169014084507044,0.0028169014084507044,0.24788732394366197,0.01971830985915493,0.005633802816901409,0.48169014084507045,0.0,0.7295774647887324
448,24,SALTO,LICEO N° 1-ARTIGAS S/N ESQ. CERRITO,SÍ,URBANO,,JAD,1.0,4604.0,0.0033783783783783786,0.0,0.037162162162162164,0.23648648648648649,0.0,0.0,0.32432432432432434,0.016891891891891893,0.02027027027027027,0.3614864864864865,0.0,0.6554054054054055
449,24,PAYSANDÚ,ESCUELA N° 6-MONTEVIDEO 659 ESQ. ARTIGAS,NO,URBANO,,KAA,39130.0,39732.0,0.012048192771084338,0.006024096385542169,0.012048192771084338,0.09337349397590361,0.006024096385542169,0.0030120481927710845,0.4186746987951807,0.04216867469879518,0.02108433734939759,0.37650602409638556,0.009036144578313253,0.5090361445783133
450,24,FRAY BENTOS,CENTRO TELETÓN-JUAN ZORRILLA DE SAN MARTIN 1484 ESQ. INSTRUCCIONES,SÍ,URBANO,,LAA,40153.0,40783.0,0.002890173410404624,0.0,0.017341040462427744,0.14739884393063585,0.002890173410404624,0.0,0.546242774566474,0.03468208092485549,0.008670520231213872,0.2398843930635838,0.0,0.4161849710982659
451,24,MERCEDES,BANCO DE PREVISIÓN SOCIAL-DE CASTRO Y CAREAGA 508,NO,URBANO,,MAA,53565.0,54464.0,0.0030211480362537764,0.006042296072507553,0.03625377643504532,0.2175226586102719,0.0,0.0030211480362537764,0.4501510574018127,0.03323262839879154,0.012084592145015106,0.23867069486404835,0.0,0.5045317220543807
452,24,COLONIA,ESCUELA 49-DOMINGO BAQUÉ 997 ESQ. GONZALEZ MORENO,SÍ,URBANO,,NAB,25658.0,26194.0,0.0,0.003048780487804878,0.021341463414634148,0.11585365853658537,0.006097560975609756,0.006097560975609756,0.4573170731707317,0.03048780487804878,0.021341463414634148,0.3353658536585366,0.003048780487804878,0.5
453,24,SAN JOSÉ DE MAYO,"CLUB CENTENARIO,-ITUZAINGÓ 370",SÍ,URBANO,,OAB,8345.0,8739.0,0.006309148264984227,0.0,0.028391167192429023,0.14826498422712933,0.006309148264984227,0.0031545741324921135,0.501577287066246,0.028391167192429023,0.015772870662460567,0.2555205047318612,0.006309148264984227,0.45425867507886436
454,24,ARROYO MALO,ESCUELA N° 23 - FELIPE SANGUINETTI-CONT. CNO. LA ATAHONA,SÍ,RURAL,,PAB,1.0,1203.0,0.0,0.0,0.05555555555555555,0.16666666666666666,0.0,0.0,0.05555555555555555,0.0,0.1111111111111111,0.6111111111111112,0.0,0.9444444444444444
455,24,FLORIDA,LICEO N°2-JOAQUÍN SUÁREZ 3437 ESQ. INDEPENDENCIA,SÍ,URBANO,,QAA,46114.0,46802.0,0.002890173410404624,0.0,0.028901734104046242,0.18786127167630057,0.008670520231213872,0.002890173410404624,0.43352601156069365,0.02601156069364162,0.005780346820809248,0.30346820809248554,0.0,0.5346820809248555
456,24,DURAZNO,COLEGIO SAN LUIS-WILSON FERREIRA 726,SÍ,URBANO,,RAB,1.0,12960.0,0.0,0.0,0.026515151515151516,0.24242424242424243,0.0,0.011363636363636364,0.2689393939393939,0.003787878787878788,0.026515151515151516,0.42045454545454547,0.0,0.7159090909090908
457,24,MINAS,LICEO N° 2-DR. RIVERO Y GUERNICA S/N,SÍ,URBANO,,SAA,43554.0,44205.0,0.005780346820809248,0.002890173410404624,0.04335260115606936,0.2543352601156069,0.017341040462427744,0.005780346820809248,0.3439306358381503,0.028901734104046242,0.005780346820809248,0.29190751445086704,0.0,0.6127167630057804
458,24,TACUAREMBÓ,CLUB TACUAREMBÓ-18 DE JULIO 288 ESQ. WHASINGTON BELTRAN,SÍ,URBANO,,TAA,55169.0,55926.0,0.0027624309392265192,0.0,0.03314917127071823,0.2569060773480663,0.0055248618784530384,0.0,0.40331491712707185,0.03038674033149171,0.027624309392265192,0.24033149171270718,0.0,0.5635359116022098
459,25,,CAJA BANCARIA-SARANDÍ 325 ESQ. COLÓN,SÍ,,Montevideo,ACA,10018.0,10628.0,0.0060790273556231,0.0,0.0182370820668693,0.1094224924012158,0.00303951367781155,0.0060790273556231,0.5927051671732523,0.0425531914893617,0.030395136778115502,0.1884498480243161,0.00303951367781155,0.34954407294832823
460,25,CANELONES,ESCUELA N° 110-BATLLE Y ORDOÑEZ S/N ESQ VÁZQUEZ VARELA,SÍ,URBANO,Canelones,CAA,36814.0,37426.0,0.005780346820809248,0.0,0.008670520231213872,0.13005780346820808,0.002890173410404624,0.011560693641618497,0.5664739884393064,0.057803468208092484,0.011560693641618497,0.20520231213872833,0.0,0.3583815028901734
461,25,MALDONADO,ASOCIACIÓN DE ESCRIBANOS -TREINTA Y TRES S/N ESQ. SARANDÍ,SÍ,URBANO,,DAA,38917.0,39568.0,0.0,0.0,0.025069637883008356,0.233983286908078,0.011142061281337047,0.008356545961002786,0.2924791086350975,0.04456824512534819,0.036211699164345405,0.34818941504178275,0.0,0.6545961002785515
462,25,ROCHA,ESCUELA VARELA-RINCÓN 140,NO,URBANO,,EAA,50135.0,50741.0,0.002967359050445104,0.002967359050445104,0.03560830860534125,0.17507418397626112,0.008902077151335312,0.005934718100890208,0.41839762611275966,0.03560830860534125,0.011869436201780416,0.3026706231454006,0.0,0.5341246290801187
463,25,TREINTA Y TRES,ESCUELA N° 1 -BASILIO ARAÚJO S/N ESQ. MANUEL FREIRE,NO,URBANO,,FAA,50161.0,50914.0,0.0,0.0,0.023809523809523808,0.16964285714285715,0.008928571428571428,0.005952380952380952,0.37797619047619047,0.03273809523809524,0.008928571428571428,0.37202380952380953,0.0,0.5833333333333334
464,25,MELO,"IGLESIA DE JESUCRISTO DE LOS SANTOS DE LOS ÚLTIMOS DÍAS-TREINTA Y TRES S/N ESO, COLÓN",SÍ,URBANO,Cerro Largo,GAD,1.0,5873.0,0.0,0.0,0.025396825396825397,0.1619047619047619,0.0031746031746031746,0.0031746031746031746,0.30158730158730157,0.0031746031746031746,0.015873015873015872,0.48253968253968255,0.0031746031746031746,0.6888888888888889
465,25,RIVERA,LICEO N°1-NIETO CLAVERA S/N ESQ. ARTIGAS,SÍ,URBANO,,HAB,28205.0,29824.0,0.003115264797507788,0.0,0.04984423676012461,0.3862928348909657,0.003115264797507788,0.003115264797507788,0.205607476635514,0.009345794392523364,0.009345794392523364,0.3302180685358255,0.0,0.778816199376947
466,25,ARTIGAS,OF. DESARROLLO-BERRETA 668,SÍ,URBANO,Artigas,IAC,48278.0,49318.0,0.005509641873278237,0.0,0.09641873278236915,0.19559228650137742,0.0,0.0,0.2534435261707989,0.02203856749311295,0.005509641873278237,0.418732782369146,0.0027548209366391185,0.7162534435261708
467,25,SALTO,LICEO N° 1-ARTIGAS S/N ESQ. CERRITO,SÍ,URBANO,,JAD,4605.0,5680.0,0.0,0.0,0.03857566765578635,0.2403560830860534,0.008902077151335312,0.011869436201780416,0.36795252225519287,0.026706231454005934,0.020771513353115726,0.2789317507418398,0.005934718100890208,0.5875370919881305
468,25,PAYSANDÚ,ESCUELA N° 6-MONTEVIDEO 659 ESQ. ARTIGAS,NO,URBANO,,KAA,39733.0,40337.0,0.005847953216374269,0.0,0.02631578947368421,0.13450292397660818,0.008771929824561403,0.005847953216374269,0.4473684210526316,0.014619883040935672,0.005847953216374269,0.3508771929824561,0.0,0.5263157894736842
469,25,FRAY BENTOS,"ESCUELA N° 62 ""FRUCTUOSO RIVERA""-CAMINO JOSÉ BATLLE Y ORDOÑEZ S/N ESQ. CALLE 4 DE BARRIO JARDÍN",NO,URBANO,,LAA,40784.0,41465.0,0.0058309037900874635,0.0,0.043731778425655975,0.16326530612244897,0.0058309037900874635,0.0,0.521865889212828,0.03206997084548105,0.014577259475218658,0.21282798833819241,0.0,0.4402332361516035
470,25,MERCEDES,BANCO DE PREVISIÓN SOCIAL-BRACERAS 271,NO,URBANO,,MAA,54465.0,55503.0,0.0030120481927710845,0.0,0.0391566265060241,0.18674698795180722,0.0,0.006024096385542169,0.4066265060240964,0.03313253012048193,0.006024096385542169,0.3192771084337349,0.0,0.5512048192771084
